, article, url,title
364,"Treasury Secretary Steven Mnuchin on Friday announced a new round of sanctions against Iran which he said would be aimed at stopping Tehran’s “global terrorist activities.” The new restrictions would affect Iran’s construction textiles mining steel and iron industries among others. The sanctions will also target eight senior Iranian officials whom Washington accuses of being involved in the latest missile attacks. Mike Pompeo in turn described the newly-sanctioned officials as members of Iran’s “inner security apparatus.” Among those sanctioned are the secretary of Iran’s Supreme National Security Council and the deputy Chief of Staff of the Iranian armed forces. A leader of a paramilitary group within the Revolutionary Guard’s Corps that acts as law enforcement and social services provider in Iran was also slapped with restrictions. Washington also subjected 17 major Iranian metal manufacturers and mining companies to sanctions and imposed restrictions against several China- and Seychelles-based enterprises which it described as major ""purchasers and transporters"" of Iranian steel as well as providers of critical materials for the relevant Iranian industries. The Secretary of State also said that he has ""no doubt"" Iran had ""full intention"" to kill Americans in its latest missile strike on Iraqi bases housing the US troops. He also added that the US believes that Iran was ""likely"" to jave shot down the Ukrainian passenger jet that crashed after taking off from Tehran airport as well. Pompeo went on to call Trump's response to Tehran's actions ""appropriate"" adding that the US ""does not want war."" Instead he said Washington would ""continue its strategic effort"" to force Iran to abandon what he called a ""40-year-long"" campaign to ""terrorize the world."" The announcement comes a day after President Donald Trump promised more sanctions against Iran following the missile attack targeting the US troops in Iraq. The newly announced restrictions would come in addition to a thousand pieces of earlier constraints Washington relentlessly imposed against Tehran ever since Trump unilaterally left the Iranian nuclear deal in 2018. The tensions between the two nations have been high for more than a year and a half but saw a dramatic escalation after the US assassinated a top Iranian general in a drone strike in early January. The Iranian attack on the US bases in Iraq was a response to this strike. Think your friends would be interested? Share this story!  ", https://www.rt.com/news/477960-us-sanctions-iran-pompeo/,None
365,Foreign Minister Vadym Prystaiko asked that the media not spread “unconfirmed” information on Friday pleading with reporters to “reduce the level of speculation” while the probe continues. The experts are still analyzing evidence looking at the bodies of the victims and the wreckage in hope of gaining insight into what took down Ukraine International Airlines Flight PS752 killing all 176 people on board. Kiev has not ruled out any explanation for the flight’s demise Prystaiko said adding that Iran has been cooperative and that the investigative team has accessed the black boxes retrieved from the wreckage. He said the Ukrainian team could not confirm the photos purporting to show bulldozers working at the crash site. Prystaiko also denied that either the US or Iran were pressuring Kiev in regard to the investigation. Ukraine will seek compensation for the victims if the crash is determined to be deliberate he said. There is no evidence yet that the plane fell victim to a terrorist attack the foreign minister said. He confirmed it had turned around after “something happened” but did not put forth any possibilities as to why. Think your friends would be interested? Share this story!  , https://www.rt.com/news/477963-ukraine-comments-boeing-iran-crash/,None
366,"“The balance of power is shifting internationally” Kurz told lawmakers as he presented his new government formed after his conservative People’s Party struck a coalition deal with the Greens. The chancellor admitted that America’s global dominance is continuously being challenged by other resurgent powers like China. Ties with Russia Austria's ""largest neighbor to the east"" have been also stirred up.  Yet Europe which is still tightly aligned with its partner across the pond would hardly win anything in this situation if its relations with America’s rivals stay the same he noted. Speaking of Europe’s position on the global stage Kurz said that despite being “unbelievably successful” the EU still lacks courage to act decisively and independently with regards to international relations.When it comes to these international issues the European Union is sometimes “weak and not fully capable of acting” he said. The Austrian chancellor’s statements came less than a day after the US President Donald Trump once again claimed that his country “defends” Europe against Russia while also lambasting the European nations for their alleged reluctance to pay their NATO bills. In fact relations between the US and its allies in Europe have been sour for some time. Washington has been attempting to force Europe to back away from the Russian Nord Stream 2 gas pipeline project with “extremely pro-European” sanctions sparking resentment in Berlin in particular. Washington’s unilateral withdrawal from the Iranian nuclear deal and aggressive policy towards Tehran also did not sit well with the Europeans who desperately sought to keep the agreement although with little success.The assassination of Iran’s top general did not make relations between the US and Europe any easier. The US strike which almost pushed the two nations to the brink of war prompted the European leaders to call for calm and restraint as well as to try and distance themselves from the potential conflict.The stance was met with an angry reaction in Washington. Secretary of State Mike Pompeo said that “the Europeans haven’t been as helpful as I wish that they could be” while stating that they “need to understand” that Washington acted in their interests as well. ", https://www.rt.com/news/477969-austria-chancellor-us-unpredictable/,None
367,Celebrities like Jane Fonda and Joaquin Phoenix headlined the protest which was part of the Friday Fire Drills originally inspired by teen climate change activist Greta Thunberg.  “Fire drill Fridays call for fast action on the Green New Deal and an end to all fossil fuel exploration extraction and taxpayer subsidies to oil companies” a notice for the protest read. 'Joker' star Phoenix as well as Martin Sheen Susan Sarandon and Fonda — who has been arrested multiple times while protesting — attended and spoke at the rally.  During brief remarks in front of the crowd Phoenix preached about the meat and dairy industries being the “third leading cause of climate change.” The famous vegan encouraged people to make better choices about what they consume. He ended his remarks by admitting he had flown on an airplane to the protest.  The celebs also joined the march and held placards. Various other speakers railed against the “patriarchy” and “colonialism” and preached: “We are the woke.”  Phoenix previously earned criticism for bragging about wearing one tuxedo to every awards ceremony most of which he is attending for recognition of his performance in ‘Joker.’ The activism did not earn much praise. “My husband and his co-workers wear the same firefighter outfit when they go into burning buildings to try to save people. But yeah good for you Joaquin” one Twitter user wrote. The thought was retweeted by former Fox News host Megyn Kelly. “How out of touch are these ppl?? Oh the sacrifice! Just ONE tuxedo! Spare us” Kelly commented. The political preaching clearly did not follow the advice of Golden Globes host and comedian Ricky Gervais who told a Hollywood crowd which included Phoenix last week to avoid political preaching because they “know nothing about the real world.” At Friday's protest Phoenix ended up following in Fonda's footsteps and being one of many arrested by police after not following orders to cooperate and disperse.  Like this story? Share it with a friend!  , https://www.rt.com/usa/477971-joaquin-phoenix-climate-protest/,None
368,In a statement posted to her website on Friday Williamson said she had run for president to “forge another direction” for the country and to bring topics to the agenda which otherwise would not be discussed. The 67-year-old self-help guru and proponent of a more “mindful politics” was polling at around one percent support and had not qualified for the next Democratic debate – but said she stayed in the race to take advantage of every opportunity to share her message. With a crowded Democratic field of candidates Williamson said she recognized that the upcoming presidential primaries might be tightly-contested and she did not want to “get in the way of a progressive candidate” winning any of them. Earlier this month she had laid off her campaign staff but said she would continue running without them. She was often mocked for what many saw as her eccentric ideas including advocating the formation of a US ‘Department of Peace.’ Williamson raised some eyebrows during a July debate when she said US President Donald Trump had harnessed the “dark psychic force of collectivized hatred.” During her campaign she also released plans on “racial reconciliation and healing” and was a strong supporter of reparations for slavery explaining that on an “emotional psychological and spiritual” level the country couldn’t afford not to pay them.  “A politics of conscience is still yet possible. And yes….love will prevail” Williamson wrote at the end of her statement on Friday. Williamson was also unsuccessful in her 2014 campaign for California's 33rd congressional district seat. Like this story? Share it with a friend! , https://www.rt.com/usa/477973-marianne-williamson-drops-out-democrats/,None
369,As Biden once the solid favorite in Democrat primary polls continues to tank the usual suspects are emerging to pin his fall from grace on the Kremlin and not Biden’s own mouth problematic family members or uninspiring policies. The former vice president’s once-certain status as the establishment favorite for the nomination has faded with even CNN taking shots at him recently after he lied about his early and enthusiastic support for the Iraq war. Institutional Russophobes would have voters believe their growing disillusionment with the moderate centrist was implanted by Kremlin propaganda however.  “US intelligence and law enforcement officials” are already probing whether Biden is the target of a Russian “disinformation” campaign according to two anonymous officials who spoke to Bloomberg on Friday.  Putting aside the insult implicit in telling voters who dislike Biden that their opinions are not their own the claim – unsupported by evidence in the manner of most 'Russian meddling' allegations – suggests that Democrats are already bracing for the loss of the 2020 election and rushing to get the narrative scaffolding in place to explain away a second Trump victory.  Even after the “Russia hacked the 2016 election” narrative fell apart with the ignominious “no further indictments” conclusion of Special Counsel Robert Mueller’s investigation boomeranging into an Inspector General inquiry and a criminal probe of the FBI malfeasance that kicked off the whole affair the American political elite don’t seem to be able to resist the temptation to blame Russia yet again. Bloomberg’s breathless report blames Russia for promoting Biden’s own Ukrainian scandal while Trump was being impeached over allegedly withholding military aid to pressure Kiev into restarting a probe of the natural gas firm where Biden’s son was a director. The case against Trump was shaky from the start and only Democrats’ white-hot hatred for the president pushed it to the level of an impeachable offense.  Yet the much more solid quid-pro-quo case against Biden – who publicly bragged about bullying Ukraine into firing its chief prosecutor by withholding $1 billion in IMF loan guarantees – went largely ignored in the US media except for conservative outlets. This is hardly “disinformation” unless Bloomberg is using the Newspeak definition floated in a recent academic paper that includes “truths arranged to serve a particular purpose.”  It is simply assumed Russia would want Trump to be president for four more years even though he scrapped arms treaties and piled more sanctions on the country and nearly led the US into a catastrophic war with Iran. Nevertheless former FBI agent Clint Watts – one of the minds behind the notorious Hamilton 68 “Russian bot” dashboard – nevertheless insists “a second term of Trump would be great” for Moscow. National Counterintelligence and Security Center director William Evanina warns Russian “influence campaigns” will only grow commandeering “new vectors of disinformation” to hoodwink the American public. Biden has repeatedly bragged “Vladimir Putin doesn’t want me to be president” accusing the Russian president of sending an “army of bots” after him. Like Hillary Clinton before him Biden has focused more on demonizing Trump than touting his own record possibly because his service in an administration that turned two wars into seven left Libya a failed state and allowed a huge amount of wealth to “trickle up” from the working class to the rich diverges wildly from even the tepidly pro-middle class pro-peace positions outlined on his campaign website. Even when he’s not making what the media has decided to politely call “gaffes” bursting blood vessels in his eye on live TV or sniffing little girls’ hair Biden offers little more than reheated Obama-era policies without Barack Obama’s smooth stage presence. Evidence shows it is the Democratic Party’s insistence on embracing middle-of-the-road candidates ideologically indistinguishable from most Republicans – not “Russian disinformation” – that is hurting them at the polls. Pinning Biden’s failure on Russia however has repercussions that reach much further than just a single candidate’s campaign or a single election. With the first primaries rapidly approaching intelligence agencies are pushing the “election meddling” story hard hoping to make lemonade out of the lemon that a second Trump victory would be.  Not only Russia but China and Iran will “seek to interfere in the voting process or influence voter perceptions” a joint statement from seven agencies in November warned. Literally anything could be construed as “influencing voter perceptions” and that’s the point: to retroactively paint perfectly innocent reporting as agitprop. This paves the way for a major crackdown on alt-media and other forms of dissent – one that has arguably alreadybegun. If you like this story share it with a friend!  , https://www.rt.com/usa/477975-biden-russian-disinfo-fail-dissent/,None
370,The US Naval Forces Central Command on Friday accused a “Russian Navy ship” of provoking a near-collision with the US Navy destroyer USS Farragut in the North Arabian Sea. In a statement that was promptly picked up by many western outlets the US Navy said that the Russian vessel had “aggressively approached” the American destroyer during the incident on Thursday. It claimed the Russian ship ignored its warnings about a potential collision before ultimately altering its course. “While the Russian ship took action the initial delay in complying with international rules while it was making an aggressive approach increased the risk of collision.” Russia’s Ministry of Defence responded by calling the US claim “not consistent with reality.” It further explained that it was in fact the USS Farragut that crossed the path of the Russian ship in violation of international maritime regulations and called the American crew’s actions “unprofessional.” The ministry also said that the two videos shot by the Americans actually prove that the Russian vessel had the right of way. One of them shows the Russian ship sailing to the right of the US destroyer without making any dangerous maneuvers. The two ships can be seen gradually coming closer to each other however. The second video shows the Russian ship sailing closely behind the USS Farragut before it turns away to seemingly avoid a potential collision. The International Regulations for Preventing Collisions at Sea – a 1972 convention regulating the rules of navigation in the open sea – states that “the vessel which has the other on her own starboard side shall keep out of the way and shall if the circumstances of the case admit avoid crossing ahead of the other vessel.” If you like this story share it with a friend!  , https://www.rt.com/news/477976-us-russian-ships-aggressive-approach/,None
371,“I have asked Judiciary Committee Chairman Jerry Nadler to be prepared to bring to the Floor next week a resolution to appoint managers and transmit articles of impeachment to the Senate” Pelosi (D-California) wrote in a letter to House Democrats on Friday. “Pelosi caves” declared Senator Josh Hawley (R-Missouri) who authored the motion to change the Senate rules so the charges could be dismissed if the House continued to withhold them. Having rushed to impeach Trump on December 18 arguing he posed a “clear and present danger” to US national security and the very fabric of democracy Democrats proceeded to sit on the articles for over three weeks. Pelosi and Senate Minority Leader Chuck Schumer (D-New York) sought to use them as leverage to force the Senate Republican leadership to accept their terms for the trial. Majority Leader Mitch McConnell (R-Kentucky) rebuffed all of their requests and eventually signed up to Hawley’s proposal. Pelosi and Schumer claimed there was “new evidence” that could come to light during the Senate trial pointing to a statement by former national security adviser John Bolton that he would be willing to testify if asked. McConnell countered that the rules for the impeachment trial were set in 1999 for President Bill Clinton and that he had no intention of changing them.  Republicans pointed to the delays as proof the Democrats were not serious and that the entire process was a partisan attempt to overturn the 2016 election. No Republicans voted in favor of the articles of impeachment while at least one Democrat dissented on one or both of them. They also pointed to Pelosi holding a vote to approve the trade deal with Mexico and Canada a day after the impeachment and inviting Trump to deliver the annual State of the Union address on February 4 as if nothing had happened. Pelosi did not get “a single one of her absurd demands because her own party got fed up with her games” said House Republican Whip Steve Scalise (R-Louisiana). The speaker denied there was any dissent in her party however telling reporters on Friday that she had “absolutely total cooperation” from fellow Democrats.  “We have 1000 flowers blossoming beautifully in our caucus” she added using the phrase commonly attributed to Chinese leader Mao Zedong during a short-lived campaign to promote dissent within the Communist party in 1957. Think your friends would be interested? Share this story!  , https://www.rt.com/usa/477977-pelosi-impeachment-trump-senate/,None
372,Martin Scorsese’s ‘The Irishman’ may be an awards favorite at the moment but a spotlight was just blasted onto one of the movie’s most glaring flaws: the de-aging of its star cast. Robert De Niro Joe Pesci Al Pacino and others are de-aged throughout the film which tells a story that spans three decades. Even positive reviews of the Netflix feature which debuted in November pointed out that the de-aging CGI effects were lacking in the believability department. Now YouTube user iFake a deepfake video specialist has released their own video de-aging the actors with free technology and then comparing the results to those of Netflix which reportedly spent well over $100 million on the Martin Scorsese-directed feature.  The video reportedly took only seven days to make (it’s only a few minutes long) and the results show the characters in the actual Netflix movie to be a bit too rough around the edges and unfinished.  Though many Hollywood insiders are likely hesitant to criticize Scorsese and company in the middle of awards season this new video is already earning fans. ‘The Grey’ and ‘Narc’ director Joe Carnahan took to Twitter to praise the video and throw some shade at the effects in Scorsese’s effort. “All I can say about this is HOLY S**T” the director tweeted. After one user responded by saying iFake was at an advantage since they were de-aging the already de-aged footage from the film Carnahan doubled down on his criticisms. “Then that's what they should have been doing. Results is results guys. We can say it's 2k and wouldn't hold up yadda-yadda but the stuff on the right looks better than the stuff on the left” he wrote.  Some critics have begun turning on Scorsese’s vision as well. “It’s enough to make you wonder whether outspoken big-screen advocate Scorsese spent all that money in an effort to try to bankrupt Netflix from the inside” Joe Berkowitz wrote for Fast Company about the new video just one of many critics to praise the effects of the deepfake video of Scorsese’s film. If you like this story share it with a friend! , https://www.rt.com/usa/477978-deepfake-youtuber-embarasses-netflix-irishman/,None
373,Cybersecurity was nonexistent in Microsoft’s audio transcription and rating program according to a former contractor who spoke to the Guardian on Friday. The company sent contractors a username and password in plaintext unencrypted email using the same password for everyone who joined in a given year. They also neglected to vet workers the ex-contractor said adding that they merely took his bank account details when he was hired.  Other than the popular VoIP and messaging service the Cortana voice assistant is also claimed to have been affected. Theoretically any contractor could access the account of any other allowing one “bad apple” to wreak immense havoc on the system while covering their tracks.Nor were there any security measures in place to protect the recordings contractors listened to the ex-employee said.  These were accessed over the open internet in China where the companies Microsoft outsourced to were located. This the report emphasizes means users’ data could be pilfered or otherwise misused not only by a rogue contractor but also by the Chinese government.  What it does not mention is that the American government has had access to Microsoft users’ data at least since the company became the first tech firm to join the NSA’s PRISM program in 2007 or that Microsoft actually helped the NSA penetrate its encryption. While it’s now common (if controversial) knowledge that AI voice assistants like Cortana Apple’s Siri and Amazon’s Alexa have human “helpers” rating their performance by listening to snippets of recordings Microsoft extended the practice to Skype calls that used its real-time AI translation feature. The company admitted in its privacy policy that it would “analyze audio” of calls but it did not spell out the possibility of un-vetted contractors halfway around the world accessing that audio over insecure internet connections - often in the comfort of their own homes according to the former contractor who claims to have heard “all kinds of unusual conversations including what could have been domestic violence.” Cortana is often triggered accidentally meaning some recordings are made without the user’s knowledge. Like Apple and Google before it Microsoft now claims it has ended its human grading program for Skype and Cortana for Xbox. The remaining audio reviewers have been relocated to “secure facilities” which Microsoft was careful to point out are not located in China. “We review short snippets of de-identified voice data from a small percentage of customers to help improve voice-enabled features” Microsoft said in a statement in defense of its practices acknowledging that “we sometimes engage partner companies in this work.” The snippets it maintained are “typically fewer than ten seconds long” and not linked to longer conversations. The massive security lapse doesn’t speak well of Microsoft’s security software particularly the Pentagon-backed “ElectionGuard” that will supposedly be guarding Americans’ votes from malicious interference in November. Like this story? Share it with a friend! , https://www.rt.com/usa/477982-microsoft-skype-conversations-contractors-china/,None
374,The man had no known address and was detained on the Flagler Memorial Bridge on Friday morning. He had “several knives” and an undisclosed amount of cash on him according to WPTV. Other local outlets claimed the man’s arsenal included a machete two knives a pick axe and $22000 in cash and that a bomb squad was searching his vehicle found at the Palm Beach International Airport. The now-deleted photos by a WPEC-TV reporter showed a Saturn getting towed away from the parking garage with ‘I’m Germany’ [sic] written on the back window. The arrest comes just days after Iran fired missiles at two US bases in Iraq in revenge for the US drone attack that killed Islamic Revolutionary Guard Corps General Qassem Soleimani at the Baghdad international airport. There were no casualties in Iran's strikes and both Trump and the Islamic Republic chose not to escalate the situation any further. There were multiple reports in Western media that Iran had offered an $80 million bounty for the killing of Trump but those reports were based on comments made by an unidentified mourner at Soleimani’s funeral rather than an actual government announcement.   The bridge where the suspect was arrested is less than 5 kilometers (3 miles) north of Mar-a-Lago the resort Trump favors on the weekends and holidays. Federal officials were involved in the investigation according to WPBF-TV. Mar-a-Lago has been a popular destination for tourists hoping to get a glimpse of the US president. In two instances so far Chinese tourists that made their way to the private club grounds have been detained by the authorities. A 56-year-old woman was arrested for trespassing on December 18 while a 33-year-old pleaded guilty to an earlier trespassing incident in April. Like this story? Share it with a friend! , https://www.rt.com/usa/477983-iranian-knives-arrested-mar-a-lago/,None
375,Home Secretary Priti Patel filed a formal extradition request on Friday for Anne Sacoolas who struck 19-year-old Harry Dunn with her car last August while driving on the wrong side of the road near a joint US-UK military base in Northamptonshire. Dunn who was riding a motorbike did not survive. “The Home Office has sent an extradition request to the United States for Anne Sacoolas on charges of causing death by dangerous driving” the Home Office said in a statement. “This is now a decision for the US authorities.” The authorities in question wasted little time in voicing disapproval to the request with the US State Department calling it “highly inappropriate” and stating that it would “establish an extraordinarily troubling precedent.” Soon after the crash Sacoolas was granted diplomatic immunity and allowed to leave the country but some UK officials have questioned the move with Foreign Secretary Dominic Raab opening a probe into the matter last Fall arguing the immunity rules in place were not “right.” While British prosecutors charged Sacoolas for reckless driving in December she has so far refused to “return voluntarily” to face the music with Sacoolas’ lawyer saying she would not risk jail time in the UK for a “terrible but unintentional accident.” The US State Department meanwhile said it was “disappointed” by the decision to bring charges insisting Sacoolas’ diplomatic status should insulate her from all legal consequences. Some netizens couldn’t help but draw comparisons between Sacoolas’ case and that of WikiLeaks co-founder Julian Assange who currently awaits proceedings for extradition to the US in a maximum security UK prison over his role in publishing classified material. Sacoolas’ treatment at the hands of the authorities of both countries sits in stark contrast to Assange’s however who has been deprived of a proper legal defense and health care. Like this story? Share it with a friend! , https://www.rt.com/uk/477985-us-uk-extradition-request/,None
376,The FAA said Boeing had “failed to adequately oversee its suppliers to ensure they complied with the company's quality assurance system” in a statement on Friday adding that it had “knowingly submitted aircraft for final FAA airworthiness certification after determining that the parts could not be used due to a failed strength test.” The aviation regulator announced in June that over 300 Boeing aircraft might contain faulty components which could injure passengers or prevent planes from landing safely and said it would require the company to replace the parts. While the company has taken a serious hit in quarterly earnings over the last year after a series of fatal crashes involving the 737 MAX – which has been grounded worldwide since last March – each year Boeing counts its profits in the billions making the proposed fine a barely perceptible slap on the wrist. Boeing’s recently ousted CEO Dennis Muilenburg who was fired in December as the company struggled in the aftermath of the MAX crashes was given $62 million in benefits as he departed the firm – a sum dwarfing the FAA’s latest fine. He was slated to receive a “severance” package and stocks worth millions more but forfeited the offer. Like this story? Share it with a friend! , https://www.rt.com/usa/477986-faa-boeing-737-max-fine/,None
377,Located along the highly strategic Strait of Hormuz which it shares with Iran Oman under Qaboos maintained better relations with the Islamic Republic than any other Gulf nation. Throughout his tenure on the throne the sultan also played a role in mediating dialogue between American and Iranian leaders often serving as a go-between for the two sides. Just last December Omani delegations met with top diplomats in both Tehran and Washington in the space of a week encouraging Iranian Foreign Minister Javad Zarif to urge for a reduction in tensions across the Persian Gulf. Oman was the only member of the Gulf Cooperation Council to refrain in 2015 from joining the Saudi-led military intervention in Yemen. In November the country brokered 'indirect' talks between Saudi Arabia and Yemen’s Houthi rebel movement looking to resolve the five-year conflict that’s produced one of the world’s worst humanitarian crisis. On that front too Oman has offered a hand providing desperately needed aid to Yemenis.Qaboos has ruled the Gulf Arab state since 1970 when he led the bloodless overthrow of Sultan Said bin Taimur – his father – with backing from Britain formerly a colonial power in Oman.  Before he took the throne Oman had fewer than 10 kilometers of paved road one hospital and no secondary schools. By 1980 ten years into Qaboos’ rule the country had some 12000 kilometers of asphalt roadways 363 schools and 28 hospitals according to anthropologist Mandana Limbert. The ruler struggled with a bout of health problems and was flown to Belgium last month for treatment for colon cancer after which he was said to be in “stable condition.” Omani authorities offered few additional details about his status after he returned home. Qaboos had no children and never appointed a successor publicly leaving some question about the line of succession. A statute passed in 1996 however tasks the royal family with appointing the next sultan within three days after the throne becomes vacant. Think your friends would be interested? Share this story! , https://www.rt.com/news/477989-sultan-oman-qaboos-said-dies/,None
378,In addition to declaring the alert status which appears to be little more than a precaution Oman’s high military council also called for the royal family to meet to appoint the country’s next ruler. Oman's official television channel announced the inauguration of Haitham bin Tariq Al-Said as sultan of the country on Saturday. Haitham bin Tariq Al-Said pledged to follow the late sultan's 'non-interference' policy based on peaceful coexistence and maintaining friendly ties with all nations. Qaboos had no children and had not publicly appointed a successor. He passed away at the age of 79 after a lengthy battle with illness according to Omani state media. Think your friends would be interested? Share this story!  , https://www.rt.com/news/477990-oman-military-alert-qaboos/,None
379,Soleimani was killed by a US drone strike on January 3 as he was being driven with others near Baghdad international airport. In reprisal Iran launched a limited strike on US bases in Iraq with ballistic missiles on Tuesday causing no casualties but demonstrating a capability to hit US assets at will. The weekly Islamic State (IS formerly ISIS/ISIL) newspaper Al-Naba portrayed Soleimani’s death as an act of god in support of its cause and Muslims in general according to BBC Monitoring. An editorial in the jihadi paper was careful not to credit the US or even mention Soleimani by name. It couched the gloating in a historical analogy referring to “Roman-Persian wars” that enabled early Muslims to overrun both Persia – today’s Iran – and parts of the Eastern Roman Empire also known as Byzantium. The paper also reported on the US and its allies suspending operations against IS as an opportunity for the group’s resurgence according to BBC journalist Mina Al-Lami. While IS has not been entirely destroyed it has not controlled any territory for months. Soleimani’s Quds Force fighters were among those that turned the tide against the IS ‘caliphate’ alongside the Syrian Army and the Russian expeditionary force in Syria – while the US-backed Iraqi army and Kurdish militias advanced from northern Syria and Iraq. Citing the possibility IS might reappear the US is refusing to withdraw from Iraq in open disregard for its ‘partners’ in the government in Baghdad. Iraqi lawmakers passed a nonbinding resolution demanding US withdrawal shortly after Soleimani’s killing but the US State Department said on Friday that no such thing would be happening. Both the US and several of its NATO allies have suspended their training of Iraqi security forces for the moment as they braced for Iranian reprisals. Some allies even pulled their personnel out of Iraq to neighboring Kuwait. However US President Donald Trump has called for an expanded role for NATO in Iraq. Like this story? Share it with a friend! , https://www.rt.com/news/477991-isis-praise-soleimani-assassination/,None
380,The bug’s first fatality was reported in the city of Wuhan early on Saturday by Chinese state media which offered few details beyond the death itself. Unknown to science when it first emerged on the scene the coronavirus has hit Wuhan hardest where it rapidly spread to at least 59 confirmed patients seven of whom are now in critical condition. While the World Health Organization first suggested earlier this week that a SARS-like coronavirus could be driving a spate of severe pneumonia cases – Chinese scientists have now confirmed that suspicion. Chinese health officials have moved to shut down a number of open-air markets and other public meeting places identified as epicenters for the virus fearing they would aid in spreading it to other parts of the country. Several other suspected cases of the illness have also been observed in both Hong Kong and South Korea many of them involving people who'd recently traveled to Wuhan. If you like this story share it with a friend! , https://www.rt.com/news/477992-china-coronavirus-first-death/,None
381,"The Army General Staff stressed that the tragic mistake was made amid the flare-up of tensions with Washington. The nation's air defenses were placed on alert and ready to ""respond to possible threats of the highest level"" after US President Donald Trump warned that the Pentagon would strike targets on Iranian soil if US citizens or assets were attacked by Iran. On Wednesday the Iranian Army fired a volley of ballistic missiles at two bases in Iraq that house American troops. It was a retaliation in response to a US drone strike which killed top Iranian military chief Qassem Soleimani at Baghdad's airport. For several hours after the missile attacks the army was detecting increased activity of US warplanes around the country and received alerts of possible airstrikes on ""strategic sites"" across Iran the General Staff said. The Kiev-bound Ukraine International Airlines Flight 752 which took off from Tehran's airport the same day was approaching ""an important military site"" of the Islamic Revolutionary Guard Corps (IRGC) while traveling at the altitude of a ""hostile flight"" the statement noted. The General Staff said that a further investigation will determine all the causes of the incident and those responsible would face consequences. All 176 people on board the airliner were killed in the crash. Most of the victims were Iranian and Canadian nationals. Think your friends would be interested? Share this story! ", https://www.rt.com/news/477993-tehran-admits-plane-shooting-down/,None
382,“A sad day” the FM wrote on Twitter adding: “Preliminary conclusions of internal investigation by Armed Forces: The incident took place soon after an Iranian missile attack on American positions in Iraq which was launched as a reprisal for a US kill strike on Qassem Soleimani the commander of Iran’s elite Quds Force. It occurred after months of rising tensions between the two countries came to a head. All 176 passengers on board the airliner were killed in the crash. Think your friends would be interested? Share this story!  , https://www.rt.com/news/477994-zarif-iran-plane-us-adventurism/,None
383,As Iran and the United States seemingly limbered up for war Russia and Germany as the continent’s two most powerful countries have a special responsibility to protect it from any fallout. Merkel’s decision to travel to the Russian capital may be conceived as a signal to Washington that: a) Berlin remains capable of mounting an independent foreign policy if pushed b) the Germans won’t be cowed by sanctions the US has placed on the Nord Stream 2 pipeline which further connects their country directly to Russia’s gas supply network and c) Merkel wants the US leadership to know she agrees with Moscow about Donald Trump’s order to murder Iranian General Qassem Soleimani. Russia has labeled it “reckless” and the Germans have questioned the legality of the killing. Especially given that she was already due to visit Moscow in May for the 75th anniversary of Soviet Russia’s victory over the Nazis. Washington’s move to sanction the pipeline amounted to straight-up racketeering right out of the mafia playbook. It’s trying to force Germany a supposed ally to buy liquefied gas from US companies which is more expensive than the product it gets from long-time supplier Russia. Germany and Russia need each other. They are Europe’s most powerful economies measured by purchasing power parity. And together they are home to around a third of its population. Moscow relies on revenue from its exports to the German market and Berlin would be in serious bother without access to Russian resources. Geopolitically they also complement each other in many ways. From all points west of the Poland-Belarus border Berlin is the most influential player. But east of that and south of the Black Sea Moscow is in the driving seat. The Germans will be eager to see how Moscow’s influence in the Middle East can be leveraged – a region where they have little or no clout. On Saturday there is much to discuss with Libya Syria Iran and Ukraine top of the agenda. Just this week Iran and the US clashed in Iraq and Tehran gave up on an international nuclear deal which both Berlin and Moscow have championed although Donald Trump had already rendered it essentially useless last year. Meanwhile Turkey which both Merkel and Putin view as an important player sent soldiers to Libya.  Ukraine itself is another important issue for the two leaders given that it has driven a wedge between Germany and Russia for well over half a decade now. Put plainly Moscow believes that the EU over-reached by attempting to bring Kiev into its sphere of influence in 2013 although it accepts the heavy lifting was done by pro-US/NATO elements in Brussels and is aware Berlin was never super keen on EU membership for the Ukrainians. The Germans think Russia was overly aggressive in its response to the 2014 ‘Euromaidan.’ Berlin rejects Moscow’s re-absorption of Crimea believing it to be a dangerous ‘precedent’ in redrawing European borders (which of course ignores Germany’s own role in the collapse of Yugoslavia). And it also holds Russia responsible for fueling the Donbass conflict through its support for the self-declared republics. When it comes to Libya Putin and Merkel are basically on the same page – they both want an end to the fighting. They’ve never been especially personally friendly but Putin will miss Merkel when she finally steps down. The German chancellor is the last remaining Western leader who featured in both his stretches as Russian president. This year will be pivotal in terms of what sort of Germany-Russia relationship she leaves behind. The countdown begins on Saturday. Subscribe to RT newsletter to get stories the mainstream media won’t tell you. , https://www.rt.com/news/477995-merkel-putin-meeting-moscow/,None
384,"An internal investigation has ""concluded that regrettably missiles fired due to human error caused the horrific crash of the Ukrainian plane and death of 176 innocent people” Rouhani said in a tweet.  “My thoughts and prayers go to all the mourning families” the president said in another post offering “sincerest condolences” over the tragedy. In the aftermath of the incident Rouhani arranged for “compensation” payments to the victims' families and ordered reforms of the country’s air defense system to prevent similar disasters in the future. All 176 passengers and crew members on board the aircraft were killed in the incident that came hours after a series of Iranian missile strikes on American bases in Iraq – a response to a US drone strike which killed Iranian major general and Quds Force commander Qassem Soleimani. Think your friends would be interested? Share this story! ", https://www.rt.com/news/477996-rouhani-identify-prosecute-plane/,None
